"Player_Id","Player_Id_Str","Player","Position","Short_Name","Salary","Season","Team_Id","Height","Feet","Inches","Weight","DOB","Draft_Year","Draft_Round","Draft_Pick","Draft_Team","Team"
"4011","ricky-rubio",NA,"G","UTAH",NA,2019,"utah-jazz",6.25,6,3,190,1990-10-21,2009,1,5,"MIN","Jazz"
"4011991","dragan-bender",NA,"F","PHX",NA,2019,"phoenix-suns",NA,NA,NA,NA,NA,2016,1,4,"PHX","Suns"
"4015","jeff-teague",NA,"G","MIN",NA,2019,"minnesota-timberwolves",6.25,6,3,195,1988-06-10,2009,1,19,"ATL","Timberwolves"
"4017837","ivica-zubac",NA,"C","LAC",NA,2019,"la-clippers",7,7,0,240,1997-03-18,2016,2,32,"LAL","Clippers"
"4017838","ante-zizic",NA,"C","CLE",NA,2019,"cleveland-cavaliers",NA,NA,NA,NA,NA,2016,1,23,"BOS","Cavaliers"
"4017839","juancho-hernangomez",NA,"F","DEN",NA,2019,"denver-nuggets",6.75,6,9,215,1995-09-28,2016,1,15,"DEN","Nuggets"
"4017843","thon-maker",NA,"F","DET",NA,2019,"detroit-pistons",NA,NA,NA,NA,NA,2016,1,10,"MIL","Pistons"
"4017844","guerschon-yabusele",NA,"F","BOS",NA,2019,"boston-celtics",NA,NA,NA,NA,NA,2016,1,16,"BOS","Celtics"
"4023","garrett-temple",NA,"G","LAC",NA,2019,"la-clippers",6.41666666666667,6,5,195,1986-05-08,NA,NA,NA,NA,"Clippers"
"4032","wesley-matthews",NA,"G","IND",NA,2019,"indiana-pacers",6.33333333333333,6,4,221,1986-10-14,NA,NA,NA,NA,"Pacers"
"4065648","jayson-tatum",NA,"F","BOS",NA,2019,"boston-celtics",6.66666666666667,6,8,210,1998-03-03,2017,1,3,"BOS","Celtics"
"4065649","harry-giles-iii",NA,"F","SAC",NA,2019,"sacramento-kings",6.91666666666667,6,11,240,1998-04-22,2017,1,20,"POR","Kings"
"4065651","frank-jackson",NA,"G","NO",NA,2019,"new-orleans-pelicans",6.25,6,3,205,1998-05-04,2017,2,31,"CHA","Pelicans"
"4065654","jonathan-isaac",NA,"F","ORL",NA,2019,"orlando-magic",6.91666666666667,6,11,230,1997-10-03,2017,1,6,"ORL","Magic"
"4065663","josh-okogie",NA,"G","MIN",NA,2019,"minnesota-timberwolves",6.33333333333333,6,4,213,1998-09-01,2018,1,20,"MIN","Timberwolves"
"4065670","bruce-brown",NA,"G","DET",NA,2019,"detroit-pistons",6.33333333333333,6,4,202,1996-08-15,2018,2,42,"DET","Pistons"
"4065673","tony-bradley",NA,"C","UTAH",NA,2019,"utah-jazz",6.83333333333333,6,10,260,1998-01-08,2017,1,28,"LAL","Jazz"
"4065697","dennis-smith-jr",NA,"G","NY",NA,2019,"new-york-knicks",6.16666666666667,6,2,202,1997-11-25,2017,1,9,"DAL","Knicks"
"4065836","omari-spellman",NA,"F","ATL",NA,2019,"atlanta-hawks",NA,NA,NA,NA,NA,2018,1,30,"ATL","Hawks"
"4066211","robert-williams-iii",NA,"C","BOS",NA,2019,"boston-celtics",6.66666666666667,6,8,237,1997-10-17,2018,1,27,"BOS","Celtics"
"4066243","daryl-macon",NA,"G","DAL",NA,2019,"dallas-mavericks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mavericks"
"4066259","deaaron-fox",NA,"G","SAC",NA,2019,"sacramento-kings",6.25,6,3,185,1997-12-20,2017,1,5,"SAC","Kings"
"4066261","bam-adebayo",NA,"C","MIA",NA,2019,"miami-heat",6.75,6,9,255,1997-07-18,2017,1,14,"MIA","Heat"
"4066262","malik-monk",NA,"G","CHA",NA,2019,"charlotte-hornets",6.25,6,3,200,1998-02-04,2017,1,11,"CHA","Hornets"
"4066264","wenyen-gabriel",NA,"F","SAC",NA,2019,"sacramento-kings",6.75,6,9,205,1997-03-26,NA,NA,NA,NA,"Kings"
"4066297","josh-jackson",NA,"G","PHX",NA,2019,"phoenix-suns",6.66666666666667,6,8,207,1997-02-10,2017,1,4,"PHX","Suns"
"4066328","jarrett-allen",NA,"C","BKN",NA,2019,"brooklyn-nets",6.91666666666667,6,11,243,1998-04-21,2017,1,22,"BKN","Nets"
"4066334","rawle-alkins",NA,"G","CHI",NA,2019,"chicago-bulls",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bulls"
"4066335","kobi-simmons",NA,"G","CLE",NA,2019,"cleveland-cavaliers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavaliers"
"4066336","lauri-markkanen",NA,"F","CHI",NA,2019,"chicago-bulls",7,7,0,238,1997-05-22,2017,1,7,"MIN","Bulls"
"4066372","kevin-huerter",NA,"G","ATL",NA,2019,"atlanta-hawks",6.58333333333333,6,7,190,1998-08-27,2018,1,19,"ATL","Hawks"
"4066383","miles-bridges",NA,"F","CHA",NA,2019,"charlotte-hornets",6.5,6,6,225,1998-03-21,2018,1,12,"LAC","Hornets"
"4066421","lonzo-ball",NA,"G","LAL",NA,2019,"los-angeles-lakers",6.5,6,6,190,1997-10-27,2017,1,2,"LAL","Lakers"
"4066424","ike-anigbogu",NA,"C","IND",NA,2019,"indiana-pacers",NA,NA,NA,NA,NA,2017,2,47,"IND","Pacers"
"4066425","tj-leaf",NA,"F","IND",NA,2019,"indiana-pacers",NA,NA,NA,NA,NA,2017,1,18,"IND","Pacers"
"4066436","deanthony-melton",NA,"G","PHX",NA,2019,"phoenix-suns",6.16666666666667,6,2,200,1998-05-28,2018,2,46,"HOU","Suns"
"4066490","kostas-antetokounmpo",NA,"F","DAL",NA,2019,"dallas-mavericks",6.83333333333333,6,10,200,1997-11-20,2018,2,60,"PHI","Mavericks"
"4066636","markelle-fultz",NA,"G","PHI",NA,2019,"philadelphia-76ers",6.25,6,3,209,1998-05-29,2017,1,1,"PHI","76ers"
"4066650","zach-collins",NA,"F","POR",NA,2019,"portland-trail-blazers",6.91666666666667,6,11,250,1997-11-19,2017,1,10,"SAC","Trail Blazers"
"4067045","alize-johnson",NA,"F","IND",NA,2019,"indiana-pacers",NA,NA,NA,NA,NA,2018,2,50,"IND","Pacers"
"4080610","hamidou-diallo",NA,"G","OKC",NA,2019,"oklahoma-city-thunder",6.41666666666667,6,5,202,1998-07-31,2018,2,45,"BKN","Thunder"
"4192","milos-teodosic",NA,"G","LAC",NA,2019,"la-clippers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clippers"
"4222252","isaiah-hartenstein",NA,"C","HOU",NA,2019,"houston-rockets",7,7,0,249,1998-05-05,2017,2,43,"HOU","Rockets"
"4230546","terrance-ferguson",NA,"F","OKC",NA,2019,"oklahoma-city-thunder",6.5,6,6,195,1998-05-17,2017,1,21,"OKC","Thunder"
"4230547","frank-ntilikina",NA,"G","NY",NA,2019,"new-york-knicks",6.33333333333333,6,4,197,1998-07-28,2017,1,8,"NY","Knicks"
"4230548","rodions-kurucs",NA,"F","BKN",NA,2019,"brooklyn-nets",6.75,6,9,230,1998-02-05,2018,2,40,"BKN","Nets"
"4230550","elie-okobo",NA,"G","PHX",NA,2019,"phoenix-suns",NA,NA,NA,NA,NA,2018,2,31,"PHX","Suns"
"4236300","mitchell-creek",NA,"G","BKN",NA,2019,"brooklyn-nets",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nets"
"4237","john-wall",NA,"G","WSH",NA,2019,"washington-wizards",6.25,6,3,210,1990-09-06,2010,1,1,"WSH","Wizards"
"4238","eric-bledsoe",NA,"G","MIL",NA,2019,"milwaukee-bucks",6.08333333333333,6,1,214,1989-12-09,2010,1,18,"OKC","Bucks"
"4239","evan-turner",NA,"G","POR",NA,2019,"portland-trail-blazers",NA,NA,NA,NA,NA,2010,1,2,"PHI","Trail Blazers"
"4240","avery-bradley",NA,"G","MEM",NA,2019,"memphis-grizzlies",6.25,6,3,190,1990-11-26,2010,1,19,"BOS","Grizzlies"
"4244","lance-stephenson",NA,"G","LAL",NA,2019,"los-angeles-lakers",NA,NA,NA,NA,NA,2010,2,40,"IND","Lakers"
"4247","wesley-johnson",NA,"F","WSH",NA,2019,"washington-wizards",NA,NA,NA,NA,NA,2010,1,4,"MIN","Wizards"
"4248","al-farouq-aminu",NA,"F","POR",NA,2019,"portland-trail-blazers",6.66666666666667,6,8,220,1990-09-21,2010,1,8,"LAC","Trail Blazers"
"4249","gordon-hayward",NA,"F","BOS",NA,2019,"boston-celtics",6.58333333333333,6,7,225,1990-03-23,2010,1,9,"UTAH","Celtics"
"4251","paul-george",NA,"F","OKC",NA,2019,"oklahoma-city-thunder",6.66666666666667,6,8,220,1990-05-02,2010,1,10,"IND","Thunder"
"4253","quincy-pondexter",NA,"F","SA",NA,2019,"san-antonio-spurs",NA,NA,NA,NA,NA,2010,1,26,"OKC","Spurs"
"4257","derrick-favors",NA,"C","UTAH",NA,2019,"utah-jazz",6.66666666666667,6,8,265,1991-07-15,2010,1,3,"NJ","Jazz"
"4258","demarcus-cousins",NA,"C","GS",NA,2019,"golden-state-warriors",6.83333333333333,6,10,270,1990-08-13,2010,1,5,"SAC","Warriors"
"4259","ed-davis",NA,"F","BKN",NA,2019,"brooklyn-nets",6.75,6,9,218,1989-06-05,2010,1,13,"TOR","Nets"
"4260","greg-monroe",NA,"C","TOR",NA,2019,"toronto-raptors",NA,NA,NA,NA,NA,2010,1,7,"DET","Raptors"
"4261","ekpe-udoh",NA,"F","UTAH",NA,2019,"utah-jazz",NA,NA,NA,NA,NA,2010,1,6,"GS","Jazz"
"4262","hassan-whiteside",NA,"C","MIA",NA,2019,"miami-heat",7,7,0,265,1989-06-13,2010,2,33,"SAC","Heat"
"4264","patrick-patterson",NA,"F","OKC",NA,2019,"oklahoma-city-thunder",6.66666666666667,6,8,235,1989-03-14,2010,1,14,"HOU","Thunder"
"4269","nemanja-bjelica",NA,"F","SAC",NA,2019,"sacramento-kings",6.83333333333333,6,10,235,1988-05-09,2010,2,35,"WSH","Kings"
"4277811","collin-sexton",NA,"G","CLE",NA,2019,"cleveland-cavaliers",6.08333333333333,6,1,192,1999-01-04,2018,1,8,"CLE","Cavaliers"
"4277842","trevon-duval",NA,"G","MIL",NA,2019,"milwaukee-bucks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucks"
"4277843","gary-trent-jr",NA,"G","POR",NA,2019,"portland-trail-blazers",6.41666666666667,6,5,209,1999-01-18,2018,2,37,"SAC","Trail Blazers"
"4277847","wendell-carter-jr",NA,"C","CHI",NA,2019,"chicago-bulls",6.83333333333333,6,10,268,1999-04-16,2018,1,7,"CHI","Bulls"
"4277848","marvin-bagley-iii",NA,"F","SAC",NA,2019,"sacramento-kings",6.91666666666667,6,11,240,1999-03-14,2018,1,2,"SAC","Kings"
"4277890","lonnie-walker-iv",NA,"G","SA",NA,2019,"san-antonio-spurs",6.33333333333333,6,4,205,1998-12-14,2018,1,18,"SA","Spurs"
"4277905","trae-young",NA,"G","ATL",NA,2019,"atlanta-hawks",6.08333333333333,6,1,180,1998-09-19,2018,1,5,"DAL","Hawks"
"4277919","mo-bamba",NA,"C","ORL",NA,2019,"orlando-magic",7,7,0,250,1998-05-12,2018,1,6,"ORL","Magic"
"4277961","jaren-jackson-jr",NA,"F","MEM",NA,2019,"memphis-grizzlies",6.91666666666667,6,11,242,1999-09-15,2018,1,4,"MEM","Grizzlies"
"4278073","shai-gilgeous-alexander",NA,"G","LAC",NA,2019,"la-clippers",6.5,6,6,181,1998-07-12,2018,1,11,"CHA","Clippers"
"4278075","kevin-knox-ii",NA,"F","NY",NA,2019,"new-york-knicks",6.58333333333333,6,7,217,1999-08-11,2018,1,9,"NY","Knicks"
"4278077","jarred-vanderbilt",NA,"F","DEN",NA,2019,"denver-nuggets",6.75,6,9,214,1999-04-03,2018,2,41,"ORL","Nuggets"
"4278129","deandre-ayton",NA,"C","PHX",NA,2019,"phoenix-suns",6.91666666666667,6,11,250,1998-07-23,2018,1,1,"PHX","Suns"
"4278508","troy-brown-jr",NA,"F","WSH",NA,2019,"washington-wizards",6.5,6,6,215,1999-07-28,2018,1,15,"WSH","Wizards"
"4291678","haywood-highsmith",NA,"G","PHI",NA,2019,"philadelphia-76ers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"76ers"
"4299","jeremy-lin",NA,"G","TOR",NA,2019,"toronto-raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raptors"
"4305","ish-smith",NA,"G","DET",NA,2019,"detroit-pistons",6,6,0,175,1988-07-05,NA,NA,NA,NA,"Pistons"
"4348696","dzanan-musa",NA,"F","BKN",NA,2019,"brooklyn-nets",NA,NA,NA,NA,NA,2018,1,29,"BKN","Nets"
"4348697","isaac-bonga",NA,"F","LAL",NA,2019,"los-angeles-lakers",6.66666666666667,6,8,180,1999-11-08,2018,2,39,"PHI","Lakers"
"4351851","anfernee-simons",NA,"G","POR",NA,2019,"portland-trail-blazers",6.25,6,3,181,1999-06-08,2018,1,24,"POR","Trail Blazers"
"4351852","mitchell-robinson",NA,"C","NY",NA,2019,"new-york-knicks",7,7,0,252,1998-04-01,2018,2,36,"NY","Knicks"
"4355392","emanuel-terry",NA,"F","MIA",NA,2019,"miami-heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heat"
"4376","boban-marjanovic",NA,"C","PHI",NA,2019,"philadelphia-76ers",7.33333333333333,7,4,290,1988-08-15,NA,NA,NA,NA,"76ers"
"4412182","isaiah-canaan",NA,"F","MIN",NA,2019,"minnesota-timberwolves",NA,NA,NA,NA,NA,2013,2,34,"HOU","Timberwolves"
"4412474","mitchell-creek",NA,"F","BKN",NA,2019,"brooklyn-nets",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nets"
"4412680","greg-monroe",NA,"F","TOR",NA,2019,"toronto-raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raptors"
"4415522","ray-spalding",NA,"F","PHX",NA,2019,"phoenix-suns",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suns"
"4415554","corey-brewer",NA,"F","SAC",NA,2019,"sacramento-kings",NA,NA,NA,NA,NA,2007,1,7,"MIN","Kings"
"4415789","john-jenkins",NA,"F","NY",NA,2019,"new-york-knicks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knicks"
"4416645","tahjere-mccall",NA,"F","BKN",NA,2019,"brooklyn-nets",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nets"
"4417428","henry-ellenson",NA,"F","NY",NA,2019,"new-york-knicks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knicks"
"609","dirk-nowitzki",NA,"F","DAL",NA,2019,"dallas-mavericks",NA,NA,NA,NA,NA,1998,1,9,"MIL","Mavericks"
"6426","davis-bertans",NA,"F","SA",NA,2019,"san-antonio-spurs",6.83333333333333,6,10,225,1992-11-12,2011,2,42,"IND","Spurs"
"6427","bismack-biyombo",NA,"C","CHA",NA,2019,"charlotte-hornets",6.66666666666667,6,8,255,1992-08-28,2011,1,7,"SAC","Hornets"
"6428","marshon-brooks",NA,"G","MEM",NA,2019,"memphis-grizzlies",NA,NA,NA,NA,NA,2011,1,25,"BOS","Grizzlies"
"6429","alec-burks",NA,"G","SAC",NA,2019,"sacramento-kings",6.5,6,6,220,1991-07-20,2011,1,12,"UTAH","Kings"
"6430","jimmy-butler",NA,"F","PHI",NA,2019,"philadelphia-76ers",6.58333333333333,6,7,230,1989-09-14,2011,1,30,"CHI","76ers"
"6433","kenneth-faried",NA,"F","HOU",NA,2019,"houston-rockets",NA,NA,NA,NA,NA,2011,1,22,"DEN","Rockets"
"6440","tobias-harris",NA,"F","PHI",NA,2019,"philadelphia-76ers",6.66666666666667,6,8,228,1992-07-15,2011,1,19,"CHA","76ers"
"6442","kyrie-irving",NA,"G","BOS",NA,2019,"boston-celtics",6.16666666666667,6,2,199,1992-03-23,2011,1,1,"CLE","Celtics"
"6443","reggie-jackson",NA,"G","DET",NA,2019,"detroit-pistons",6.16666666666667,6,2,208,1990-04-16,2011,1,24,"OKC","Pistons"
"6446","cory-joseph",NA,"G","IND",NA,2019,"indiana-pacers",6.25,6,3,200,1991-08-20,2011,1,29,"SA","Pacers"
"6447","enes-kanter",NA,"C","POR",NA,2019,"portland-trail-blazers",6.83333333333333,6,10,250,1992-05-20,2011,1,3,"UTAH","Trail Blazers"
"6448","brandon-knight",NA,"G","CLE",NA,2019,"cleveland-cavaliers",NA,NA,NA,NA,NA,2011,1,8,"DET","Cavaliers"
"6450","kawhi-leonard",NA,"F","TOR",NA,2019,"toronto-raptors",6.58333333333333,6,7,225,1991-06-29,2011,1,15,"IND","Raptors"
"6452","jon-leuer",NA,"F","DET",NA,2019,"detroit-pistons",NA,NA,NA,NA,NA,2011,2,40,"MIL","Pistons"
"6454","shelvin-mack",NA,"G","CHA",NA,2019,"charlotte-hornets",NA,NA,NA,NA,NA,2011,2,34,"WSH","Hornets"
"6459","nikola-mirotic",NA,"F","MIL",NA,2019,"milwaukee-bucks",NA,NA,NA,NA,NA,2011,1,23,"HOU","Bucks"
"6460","etwaun-moore",NA,"G","NO",NA,2019,"new-orleans-pelicans",6.25,6,3,191,1989-02-25,2011,2,55,"BOS","Pelicans"
"6461","markieff-morris",NA,"F","OKC",NA,2019,"oklahoma-city-thunder",6.75,6,9,245,1989-09-02,2011,1,13,"PHX","Thunder"
"6462","marcus-morris-sr",NA,"F","BOS",NA,2019,"boston-celtics",6.66666666666667,6,8,218,1989-09-02,2011,1,14,"HOU","Celtics"
"6466","chandler-parsons",NA,"F","MEM",NA,2019,"memphis-grizzlies",NA,NA,NA,NA,NA,2011,2,38,"HOU","Grizzlies"
"6468","iman-shumpert",NA,"G","HOU",NA,2019,"houston-rockets",6.41666666666667,6,5,215,1990-06-26,2011,1,17,"NY","Rockets"
"6472","isaiah-thomas",NA,"G","DEN",NA,2019,"denver-nuggets",NA,NA,NA,NA,NA,2011,2,60,"SAC","Nuggets"
"6474","tristan-thompson",NA,"F","CLE",NA,2019,"cleveland-cavaliers",6.75,6,9,254,1991-03-13,2011,1,4,"CLE","Cavaliers"
"6475","klay-thompson",NA,"G","GS",NA,2019,"golden-state-warriors",6.5,6,6,215,1990-02-08,2011,1,11,"GS","Warriors"
"6477","jonas-valanciunas",NA,"C","MEM",NA,2019,"memphis-grizzlies",6.91666666666667,6,11,265,1992-05-06,2011,1,5,"TOR","Grizzlies"
"6478","nikola-vucevic",NA,"C","ORL",NA,2019,"orlando-magic",6.91666666666667,6,11,260,1990-10-24,2011,1,16,"PHI","Magic"
"6479","kemba-walker",NA,"G","CHA",NA,2019,"charlotte-hornets",6,6,0,184,1990-05-08,2011,1,9,"CHA","Hornets"
"6485","lance-thomas",NA,"F","NY",NA,2019,"new-york-knicks",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knicks"
"6507","brad-wanamaker",NA,"G","BOS",NA,2019,"boston-celtics",6.25,6,3,222,1989-07-25,NA,NA,NA,NA,"Celtics"
"6576","quincy-acy",NA,"F","PHX",NA,2019,"phoenix-suns",NA,NA,NA,NA,NA,2012,2,37,"TOR","Suns"
"6578","harrison-barnes",NA,"F","SAC",NA,2019,"sacramento-kings",6.66666666666667,6,8,225,1992-05-30,2012,1,7,"GS","Kings"
"6579","will-barton",NA,"F","DEN",NA,2019,"denver-nuggets",6.5,6,6,181,1991-01-06,2012,2,40,"POR","Nuggets"
"6580","bradley-beal",NA,"G","WSH",NA,2019,"washington-wizards",6.25,6,3,207,1993-06-28,2012,1,3,"WSH","Wizards"
"6581","jae-crowder",NA,"F","UTAH",NA,2019,"utah-jazz",6.5,6,6,235,1990-07-06,2012,2,34,"CLE","Jazz"
"6583","anthony-davis",NA,"F","NO",NA,2019,"new-orleans-pelicans",6.83333333333333,6,10,253,1993-03-11,2012,1,1,"NO","Pelicans"
"6585","andre-drummond",NA,"C","DET",NA,2019,"detroit-pistons",6.83333333333333,6,10,279,1993-08-10,2012,1,9,"DET","Pistons"
"6588","evan-fournier",NA,"G","ORL",NA,2019,"orlando-magic",6.58333333333333,6,7,205,1992-10-29,2012,1,20,"DEN","Magic"
"6589","draymond-green",NA,"F","GS",NA,2019,"golden-state-warriors",6.5,6,6,235,1990-03-04,2012,2,35,"GS","Warriors"
"6591","maurice-harkless",NA,"F","POR",NA,2019,"portland-trail-blazers",6.58333333333333,6,7,210,1993-05-11,2012,1,15,"PHI","Trail Blazers"
"6592","john-henson",NA,"F","MIL",NA,2019,"milwaukee-bucks",NA,NA,NA,NA,NA,2012,1,14,"MIL","Bucks"
"6594","john-jenkins",NA,"G","NY",NA,2019,"new-york-knicks",NA,NA,NA,NA,NA,2012,1,23,"ATL","Knicks"
"6597","terrence-jones",NA,"F","HOU",NA,2019,"houston-rockets",NA,NA,NA,NA,NA,2012,1,18,"HOU","Rockets"
"6601","michael-kidd-gilchrist",NA,"F","CHA",NA,2019,"charlotte-hornets",NA,NA,NA,NA,NA,2012,1,2,"CHA","Hornets"
"6603","jeremy-lamb",NA,"G","CHA",NA,2019,"charlotte-hornets",6.41666666666667,6,5,185,1992-05-30,2012,1,12,"HOU","Hornets"
"6605","meyers-leonard",NA,"C","POR",NA,2019,"portland-trail-blazers",7,7,0,260,1992-02-27,2012,1,11,"POR","Trail Blazers"
"6606","damian-lillard",NA,"G","POR",NA,2019,"portland-trail-blazers",6.16666666666667,6,2,195,1990-07-15,2012,1,6,"POR","Trail Blazers"
"6609","khris-middleton",NA,"F","MIL",NA,2019,"milwaukee-bucks",6.58333333333333,6,7,217,1991-08-12,2012,2,39,"DET","Bucks"
"6610","darius-miller",NA,"F","NO",NA,2019,"new-orleans-pelicans",6.5,6,6,225,1990-03-21,2012,2,46,"NO","Pelicans"
"6615","kyle-oquinn",NA,"C","IND",NA,2019,"indiana-pacers",NA,NA,NA,NA,NA,2012,2,49,"ORL","Pacers"
"6616","miles-plumlee",NA,"C","ATL",NA,2019,"atlanta-hawks",NA,NA,NA,NA,NA,2012,1,26,"IND","Hawks"
"6617","austin-rivers",NA,"G","HOU",NA,2019,"houston-rockets",6.33333333333333,6,4,204,1992-08-01,2012,1,10,"NO","Rockets"
"6619","terrence-ross",NA,"G","ORL",NA,2019,"orlando-magic",6.5,6,6,206,1991-02-05,2012,1,8,"TOR","Magic"
"6621","tomas-satoransky",NA,"G","WSH",NA,2019,"washington-wizards",6.58333333333333,6,7,212,1991-10-30,2012,2,32,"WSH","Wizards"
"6622","mike-scott",NA,"F","PHI",NA,2019,"philadelphia-76ers",6.58333333333333,6,7,237,1988-07-16,2012,2,43,"ATL","76ers"
"6628","dion-waiters",NA,"G","MIA",NA,2019,"miami-heat",NA,NA,NA,NA,NA,2012,1,4,"CLE","Heat"
"6637","kent-bazemore",NA,"F","ATL",NA,2019,"atlanta-hawks",6.33333333333333,6,4,206,1989-07-01,NA,NA,NA,NA,"Hawks"
"984","tyson-chandler",NA,"C","LAL",NA,2019,"los-angeles-lakers",NA,NA,NA,NA,NA,2001,1,2,"LAC","Lakers"
"996","pau-gasol",NA,"F","SA",NA,2019,"san-antonio-spurs",NA,NA,NA,NA,NA,2001,1,3,"ATL","Spurs"
